"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M750","2020-05-13 18:00:00","10.000","352.000","3.100","28.400","0.700","1010.400","","0.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0I110","2020-05-13 18:00:00","161.000","174.000","0.600","27.500","0.790","994.000","","0.500","-99.000","-99.000","-99.000","31.700","","23.100",""
"C0V370","2020-05-13 18:00:00","74.000","242.000","0.900","28.300","0.700","1004.000","","0.000","-99.000","-99.000","-99.000","32.900","","23.000",""
"C0C690","2020-05-13 18:00:00","242.000","149.000","2.500","23.900","0.640","984.800","","0.000","8.000","142.000","","27.500","","20.900",""
"C0A540","2020-05-13 18:00:00","401.000","121.000","1.600","21.900","0.840","970.900","","0.000","-99.000","-99.000","-99.000","25.800","","19.700",""
"C0SA60","2020-05-13 18:00:00","6.000","16.000","0.700","26.200","0.710","1013.400","","0.000","-99.000","-99.000","-99.000","30.200","","23.800",""
"C0H950","2020-05-13 18:00:00","192.000","148.000","0.300","26.300","0.840","990.100","","8.000","-99.000","-99.000","-99.000","31.000","","20.900",""
"C0O960","2020-05-13 18:00:00","112.000","242.000","1.100","28.200","0.680","998.000","","0.000","-99.000","-99.000","-99.000","31.500","","23.000",""
"C0E880","2020-05-13 18:00:00","507.000","44.000","1.200","25.300","0.870","955.500","","0.000","-99.000","-99.000","-99.000","28.500","","20.900",""
"C0AH10","2020-05-13 18:00:00","30.000","92.000","5.000","27.100","0.630","1009.400","","0.000","11.500","84.000","","29.000","","23.500",""
"C0R820","2020-05-13 18:00:00","588.000","232.000","0.600","24.300","0.700","948.300","","0.000","-99.000","-99.000","-99.000","30.100","","21.100",""
"C0R680","2020-05-13 18:00:00","13.000","62.000","6.000","27.300","0.670","1011.400","","0.000","15.700","71.000","","28.900","","25.500",""
"C0X210","2020-05-13 18:00:00","38.000","224.000","1.900","29.900","0.580","1005.600","","0.000","-99.000","-99.000","-99.000","32.700","","23.100",""
"C0D430","2020-05-13 18:00:00","87.000","0.000","0.000","27.800","0.690","1000.400","","0.000","-99.000","-99.000","-99.000","32.400","","19.900",""
"C0AD30","2020-05-13 18:00:00","20.000","97.000","2.400","26.900","0.600","1009.200","","0.000","7.700","50.000","","29.900","","24.000",""
"C0AI30","2020-05-13 18:00:00","26.000","72.000","7.200","26.200","0.720","1010.900","","0.000","-99.000","-99.000","-99.000","27.600","","23.500",""
"C0U960","2020-05-13 18:00:00","1885.000","234.000","1.800","13.400","0.990","816.300","","0.500","-99.000","-99.000","-99.000","15.800","","11.700",""
"C0T9E0","2020-05-13 18:00:00","415.000","118.000","0.800","21.500","0.900","970.100","","0.000","-99.000","-99.000","-99.000","25.200","","19.600",""
"C0D550","2020-05-13 18:00:00","1956.000","0.000","0.200","16.200","0.940","812.600","","0.000","-99.000","-99.000","-99.000","18.400","","12.800",""
"C0C630","2020-05-13 18:00:00","209.000","46.000","2.600","25.400","0.640","988.500","","0.000","8.100","35.000","","27.800","","20.500",""
"C0S740","2020-05-13 19:00:00","289.000","17.000","0.900","22.600","0.830","984.000","","0.000","-99.000","-99.000","-99.000","27.900","","20.800",""
"C0U980","2020-05-13 19:00:00","573.000","150.000","3.000","19.500","0.970","952.200","","0.000","-99.000","-99.000","-99.000","25.500","","18.100",""
"C0V250","2020-05-13 19:00:00","298.000","203.000","0.700","26.900","0.700","978.600","","1.000","-99.000","-99.000","-99.000","34.400","","22.800",""
"C0AH70","2020-05-13 19:00:00","34.000","84.000","2.600","26.200","0.590","1010.400","","0.000","-99.000","-99.000","-99.000","28.300","","23.000",""
"C0M760","2020-05-13 19:00:00","40.000","305.000","1.900","27.400","0.730","1007.900","","0.000","-99.000","-99.000","-99.000","32.900","","23.300",""
"C0O950","2020-05-13 19:00:00","4.000","0.000","0.000","28.700","0.750","1011.100","","0.000","-99.000","-99.000","-99.000","32.200","","24.100",""
"C0F9A0","2020-05-13 19:00:00","425.000","204.000","0.300","25.800","0.720","964.700","","0.000","-99.000","-99.000","-99.000","32.400","","21.100",""
"C0A9F0","2020-05-13 19:00:00","35.000","89.000","2.100","25.800","0.670","1010.200","","0.000","-99.000","-99.000","-99.000","28.400","","23.100",""
"C0I460","2020-05-13 19:00:00","110.000","221.000","2.000","28.900","0.660","999.900","","0.000","-99.000","-99.000","-99.000","32.900","","23.000",""
"C0E420","2020-05-13 19:00:00","19.000","8.000","0.700","26.900","0.650","1007.700","","0.000","-99.000","-99.000","-99.000","30.400","","20.600",""
"C0R190","2020-05-13 19:00:00","32.000","192.000","0.500","28.400","0.820","1008.100","","0.000","-99.000","-99.000","-99.000","32.200","","24.900",""
"C0I010","2020-05-13 19:00:00","1562.000","297.000","1.100","17.900","0.970","849.700","","0.000","-99.000","-99.000","-99.000","24.400","","15.400",""
"C0F930","2020-05-13 19:00:00","100.000","310.000","0.400","27.100","0.870","1000.100","","0.000","-99.000","-99.000","-99.000","32.800","","21.000",""
"C0X180","2020-05-13 19:00:00","62.000","182.000","0.400","28.900","0.670","1004.200","","0.000","-99.000","-99.000","-99.000","32.700","","23.700",""
"C0ACA0","2020-05-13 19:00:00","25.000","71.000","2.800","25.900","0.630","1009.400","","0.000","-99.000","-99.000","-99.000","27.900","","23.100",""
"C0X260","2020-05-13 19:00:00","39.000","338.000","1.600","27.600","0.740","1008.400","","0.000","-99.000","-99.000","-99.000","32.200","","23.400",""
"C0K500","2020-05-13 19:00:00","12.000","344.000","2.700","26.500","0.780","1009.800","","0.000","-99.000","-99.000","-99.000","31.900","","23.300",""
"CM0010","2020-05-13 19:00:00","68.000","-99.000","-99.000","25.300","0.640","1006.800","","0.000","-99.000","-99.000","-99.000","28.300","","21.700",""
"C0O990","2020-05-13 19:00:00","18.000","183.000","1.400","27.500","0.780","1010.000","","0.000","-99.000","-99.000","-99.000","33.400","","23.600",""
"C0E430","2020-05-13 19:00:00","258.000","193.000","0.900","24.800","0.840","986.300","","0.000","-99.000","-99.000","-99.000","30.400","","19.900",""
"C0D390","2020-05-13 19:00:00","146.000","0.000","0.000","25.300","0.690","994.000","","0.000","-99.000","-99.000","-99.000","31.000","","20.400",""
"C0T9F0","2020-05-13 19:00:00","251.000","0.000","0.000","22.200","0.950","987.300","","0.000","-99.000","-99.000","-99.000","26.500","","20.600",""
"C0R350","2020-05-13 19:00:00","35.000","52.000","6.800","26.900","0.720","1008.500","","0.000","13.300","58.000","","30.300","","25.200",""
"C0K550","2020-05-13 19:00:00","15.000","341.000","1.400","26.600","0.760","1011.000","","0.000","-99.000","-99.000","-99.000","33.000","","23.500",""
"C0C670","2020-05-13 19:00:00","250.000","25.000","1.800","23.800","0.700","984.400","","0.000","-99.000","-99.000","-99.000","27.600","","20.000",""
"C0A980","2020-05-13 19:00:00","11.000","108.000","2.700","25.800","0.620","1012.900","","0.000","-99.000","-99.000","-99.000","29.800","","23.400",""
"C0UA60","2020-05-13 19:00:00","566.000","201.000","1.000","20.100","0.950","952.000","","0.500","-99.000","-99.000","-99.000","26.000","","18.300",""
"C0V720","2020-05-13 19:00:00","15.000","299.000","1.900","28.500","0.740","1010.700","","0.000","-99.000","-99.000","-99.000","31.200","","26.500",""
"C0S900","2020-05-13 19:00:00","27.000","21.000","5.300","26.300","0.730","1011.600","","0.000","12.500","6.000","","27.400","","25.800",""
"C0SA00","2020-05-13 19:00:00","466.000","0.000","0.200","21.000","1.000","962.900","","0.500","-99.000","-99.000","-99.000","24.600","","20.700",""
"C0A560","2020-05-13 19:00:00","405.000","0.000","0.200","20.300","1.000","969.800","","0.000","-99.000","-99.000","-99.000","25.600","","18.700",""
"C0X190","2020-05-13 19:00:00","10.000","241.000","0.800","28.200","0.710","1010.700","","0.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0S950","2020-05-13 19:00:00","415.000","230.000","1.400","21.600","0.910","968.100","","0.000","-99.000","-99.000","-99.000","25.900","","21.200",""
"C0A880","2020-05-13 19:00:00","6.000","134.000","0.700","25.200","0.740","1012.600","","0.000","-99.000","-99.000","-99.000","27.800","","19.900",""
"C0I530","2020-05-13 19:00:00","3014.000","230.000","1.600","8.600","1.000","-99.000","","-99.000","-99.000","-99.000","-99.000","11.900","","6.200",""
"C0M670","2020-05-13 19:00:00","43.000","296.000","1.100","27.900","0.710","1006.800","","0.000","-99.000","-99.000","-99.000","32.800","","23.100",""
"C0Z061","2020-05-13 19:00:00","174.000","342.000","0.700","23.400","0.970","999.300","","0.000","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0M730","2020-05-13 19:00:00","40.000","348.000","0.400","29.400","0.630","1007.000","","0.000","-99.000","-99.000","-99.000","34.100","","23.700",""
"C0U750","2020-05-13 19:00:00","398.000","158.000","3.700","21.300","0.950","970.200","","0.000","-99.000","-99.000","-99.000","22.700","","19.600",""
"C0A650","2020-05-13 19:00:00","287.000","28.000","0.500","21.200","0.820","982.100","","0.000","-99.000","-99.000","-99.000","28.300","","17.300",""
"C0K400","2020-05-13 19:00:00","65.000","314.000","1.000","27.900","0.750","1005.400","","0.000","-99.000","-99.000","-99.000","32.300","","23.100",""
"C0I370","2020-05-13 19:00:00","671.000","0.000","0.000","24.600","0.770","939.100","","0.000","-99.000","-99.000","-99.000","29.500","","18.600",""
"C0S750","2020-05-13 19:00:00","2280.000","0.000","0.000","12.300","1.000","776.000","","0.000","-99.000","-99.000","-99.000","17.400","","10.100",""
"C0R650","2020-05-13 19:00:00","29.000","243.000","1.000","28.000","0.820","1010.200","","0.000","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0E740","2020-05-13 19:00:00","27.000","269.000","0.900","28.700","0.660","1009.200","","0.000","-99.000","-99.000","-99.000","32.500","","21.000",""
"C0AI20","2020-05-13 19:00:00","25.000","100.000","5.000","24.400","0.730","1010.600","","0.000","10.500","134.000","","25.300","","22.400",""
"C0E550","2020-05-13 19:00:00","84.000","0.000","0.100","27.000","0.670","1001.800","","0.000","-99.000","-99.000","-99.000","30.900","","20.900",""
"C0X060","2020-05-13 19:00:00","19.000","232.000","1.500","28.100","0.660","1011.800","","0.000","-99.000","-99.000","-99.000","32.900","","22.900",""
"C0R510","2020-05-13 19:00:00","31.000","291.000","2.700","28.300","0.730","1008.000","","0.000","-99.000","-99.000","-99.000","32.300","","25.800",""
"C0AC60","2020-05-13 19:00:00","55.000","79.000","3.700","26.300","0.600","1006.000","","0.000","8.800","68.000","","30.900","","22.500",""
"C0UA70","2020-05-13 19:00:00","547.000","153.000","2.500","20.300","0.990","954.100","","0.000","-99.000","-99.000","-99.000","25.700","","18.400",""
"C0G740","2020-05-13 19:00:00","24.000","2.000","1.800","26.100","0.790","1009.700","","0.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0F9N0","2020-05-13 19:00:00","75.000","230.000","1.400","29.600","0.630","1003.100","","0.000","-99.000","-99.000","-99.000","33.900","","24.400",""
"C0F9T0","2020-05-13 19:00:00","111.000","310.000","1.400","28.300","0.670","998.700","","0.000","-99.000","-99.000","-99.000","31.600","","23.300",""
"C0S710","2020-05-13 19:00:00","382.000","12.000","2.200","22.500","0.800","973.300","","0.000","-99.000","-99.000","-99.000","27.000","","20.700",""
"C0M680","2020-05-13 19:00:00","37.000","345.000","1.400","27.400","0.760","1009.700","","0.000","-99.000","-99.000","-99.000","33.200","","23.500",""
"C0X220","2020-05-13 19:00:00","26.000","296.000","1.100","28.200","0.670","1009.400","","0.000","-99.000","-99.000","-99.000","30.600","","23.900",""
"C0R560","2020-05-13 19:00:00","22.000","281.000","1.700","27.900","0.750","1010.400","","0.000","-99.000","-99.000","-99.000","31.300","","25.100",""
"C0F9P0","2020-05-13 19:00:00","26.000","27.000","1.700","26.800","0.850","1009.300","","0.000","-99.000","-99.000","-99.000","29.800","","22.200",""
"C0O970","2020-05-13 19:00:00","71.000","183.000","0.900","27.500","0.700","1004.400","","0.000","-99.000","-99.000","-99.000","34.300","","23.000",""
"C0F0B0","2020-05-13 19:00:00","311.000","229.000","0.600","27.600","0.680","977.100","","0.000","-99.000","-99.000","-99.000","30.900","","21.100",""
"C0R700","2020-05-13 19:00:00","19.000","54.000","7.100","26.800","0.660","1010.500","","0.000","15.000","79.000","","30.800","","25.800",""
"C0R780","2020-05-13 19:00:00","72.000","21.000","7.500","26.400","0.670","1006.400","","0.000","19.600","13.000","","28.100","","24.800",""
"C0R620","2020-05-13 19:00:00","34.000","46.000","3.500","26.400","0.730","1010.200","","0.000","10.200","41.000","","29.200","","25.000",""
"C0C660","2020-05-13 19:00:00","176.000","79.000","2.300","25.500","0.670","992.400","","0.000","8.100","69.000","","28.900","","21.500",""
"C0SA10","2020-05-13 19:00:00","411.000","28.000","0.500","21.800","0.860","969.100","","0.000","-99.000","-99.000","-99.000","27.900","","20.200",""
"C0M740","2020-05-13 19:00:00","15.000","341.000","2.000","26.700","0.770","1009.900","","0.000","-99.000","-99.000","-99.000","31.600","","23.300",""
"C0K460","2020-05-13 19:00:00","60.000","340.000","2.600","27.600","0.720","1004.500","","0.000","-99.000","-99.000","-99.000","32.100","","23.200",""
"C0X100","2020-05-13 19:00:00","10.000","249.000","0.900","28.900","0.590","1009.400","","0.000","-99.000","-99.000","-99.000","31.300","","25.300",""
"C0K560","2020-05-13 19:00:00","117.000","0.000","0.000","27.500","0.770","999.600","","0.000","-99.000","-99.000","-99.000","32.400","","22.000",""
"C0R150","2020-05-13 19:00:00","105.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S690","2020-05-13 19:00:00","522.000","20.000","1.100","21.600","0.810","956.300","","0.000","-99.000","-99.000","-99.000","29.200","","20.600",""
"C0U870","2020-05-13 19:00:00","474.000","0.000","0.100","20.400","0.880","962.900","","0.000","-99.000","-99.000","-99.000","24.800","","18.500",""
"C0A520","2020-05-13 19:00:00","48.000","58.000","3.900","26.300","0.640","1007.600","","0.000","9.900","64.000","","29.200","","22.700",""
"C0X130","2020-05-13 19:00:00","27.000","231.000","0.600","29.400","0.660","1008.400","","0.000","-99.000","-99.000","-99.000","33.000","","24.300",""
"C0V400","2020-05-13 19:00:00","56.000","273.000","1.200","28.100","0.740","1005.500","","0.000","-99.000","-99.000","-99.000","31.200","","24.100",""
"C0UA40","2020-05-13 19:00:00","1121.000","193.000","1.500","16.500","0.990","892.100","","0.000","-99.000","-99.000","-99.000","20.800","","15.300",""
"C0G720","2020-05-13 19:00:00","50.000","318.000","1.800","26.800","0.770","1006.000","","0.000","-99.000","-99.000","-99.000","31.800","","22.500",""
"C0G890","2020-05-13 19:00:00","24.000","2.000","2.900","27.000","0.880","1008.900","","0.000","-99.000","-99.000","-99.000","29.800","","23.400",""
"C0I540","2020-05-13 19:00:00","3344.000","-99.000","-99.000","7.100","1.000","685.300","","-99.000","-99.000","-99.000","-99.000","10.100","","5.100",""
"C0K390","2020-05-13 19:00:00","31.000","325.000","2.100","27.000","0.760","1008.700","","0.000","-99.000","-99.000","-99.000","31.500","","22.800",""
"C0R730","2020-05-13 19:00:00","163.000","66.000","7.200","25.300","0.700","994.100","","0.000","16.200","73.000","","31.000","","24.200",""
"C0T9A0","2020-05-13 19:00:00","498.000","0.000","0.000","20.400","0.990","960.400","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0AH40","2020-05-13 19:00:00","426.000","333.000","2.100","22.300","0.860","-99.000","","0.000","-99.000","-99.000","-99.000","23.900","","20.700",""
"C0X280","2020-05-13 19:00:00","22.000","358.000","1.400","28.100","0.700","1010.200","","0.000","-99.000","-99.000","-99.000","30.000","","24.400",""
"C0V620","2020-05-13 19:00:00","18.000","270.000","1.500","27.300","0.990","1010.500","","0.000","-99.000","-99.000","-99.000","29.500","","24.500",""
"C0H960","2020-05-13 19:00:00","120.000","189.000","0.800","29.000","0.660","996.800","","0.000","-99.000","-99.000","-99.000","33.000","","23.200",""
"C0M530","2020-05-13 19:00:00","1385.000","0.000","0.000","18.300","0.990","869.900","","1.000","-99.000","-99.000","-99.000","22.600","","16.400",""
"C0R170","2020-05-13 19:00:00","26.000","279.000","0.800","28.000","0.770","1009.600","","0.000","-99.000","-99.000","-99.000","33.000","","24.700",""
"C0I420","2020-05-13 19:00:00","305.000","213.000","1.300","27.900","0.690","977.600","","0.000","-99.000","-99.000","-99.000","32.200","","20.900",""
"C0A640","2020-05-13 19:00:00","241.000","0.000","0.100","23.200","0.740","988.100","","0.000","-99.000","-99.000","-99.000","26.900","","19.100",""
"C0A930","2020-05-13 19:00:00","216.000","144.000","2.000","22.900","0.910","988.200","","0.000","-99.000","-99.000","-99.000","24.500","","20.800",""
"C0F9M0","2020-05-13 19:00:00","230.000","311.000","0.700","27.200","0.650","985.400","","0.000","-99.000","-99.000","-99.000","30.800","","22.700",""
"C0AC40","2020-05-13 19:00:00","1079.000","91.000","4.200","15.900","0.990","894.600","","0.000","12.100","100.000","","21.700","","14.700",""
"C0AI00","2020-05-13 19:00:00","188.000","51.000","1.600","23.800","0.800","993.000","","0.000","-99.000","-99.000","-99.000","30.600","","20.900",""
"C0T9M0","2020-05-13 19:00:00","92.000","307.000","2.900","23.800","0.810","1006.800","","0.500","-99.000","-99.000","-99.000","28.700","","21.600",""
"C0S960","2020-05-13 19:00:00","32.000","357.000","1.600","26.400","0.650","1011.300","","0.000","-99.000","-99.000","-99.000","28.600","","24.300",""
"C0K430","2020-05-13 19:00:00","30.000","333.000","1.100","26.000","0.860","1009.800","","0.000","-99.000","-99.000","-99.000","31.800","","22.900",""
"C0Z170","2020-05-13 19:00:00","199.000","307.000","0.500","24.100","0.770","995.000","","0.500","-99.000","-99.000","-99.000","27.500","","22.200",""
"C0Z100","2020-05-13 19:00:00","36.000","0.000","0.000","23.800","0.920","1013.500","","0.000","-99.000","-99.000","-99.000","28.200","","22.200",""
"C0U710","2020-05-13 19:00:00","1942.000","0.000","0.200","12.600","0.990","810.400","","1.000","-99.000","-99.000","-99.000","14.900","","11.300",""
"C0SA30","2020-05-13 19:00:00","92.000","311.000","1.100","24.800","0.690","1005.600","","0.000","-99.000","-99.000","-99.000","27.900","","22.900",""
"C0V500","2020-05-13 19:00:00","6.000","279.000","0.600","27.800","0.800","1010.400","","0.000","-99.000","-99.000","-99.000","30.500","","26.000",""
"CM0160","2020-05-13 19:00:00","159.000","152.000","0.800","26.200","0.750","995.600","","0.000","-99.000","-99.000","-99.000","34.400","","21.700",""
"C0V350","2020-05-13 19:00:00","36.000","266.000","0.400","27.900","0.750","1009.300","","0.000","-99.000","-99.000","-99.000","34.100","","24.000",""
"C0W120","2020-05-13 19:00:00","58.000","21.000","7.400","23.900","0.680","1006.600","","0.000","-99.000","-99.000","-99.000","26.700","","23.000",""
"C0R470","2020-05-13 19:00:00","103.000","128.000","0.900","27.500","0.800","1001.500","","0.000","-99.000","-99.000","-99.000","32.600","","25.400",""
"C0M770","2020-05-13 19:00:00","164.000","190.000","0.700","25.500","0.980","993.400","","7.500","-99.000","-99.000","-99.000","31.300","","22.300",""
"C0S930","2020-05-13 19:00:00","248.000","264.000","1.500","23.900","0.740","987.900","","0.000","-99.000","-99.000","-99.000","28.200","","21.800",""
"C0F9Y0","2020-05-13 19:00:00","3313.000","225.000","1.900","7.600","0.990","688.500","","0.000","-99.000","-99.000","-99.000","13.800","","5.100",""
"C0O810","2020-05-13 19:00:00","161.000","0.000","0.200","27.700","0.840","994.800","","0.000","-99.000","-99.000","-99.000","32.800","","23.100",""
"C0R520","2020-05-13 19:00:00","18.000","270.000","1.900","28.300","0.810","1010.600","","0.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0G880","2020-05-13 19:00:00","92.000","228.000","0.400","28.100","0.680","1002.000","","0.000","-99.000","-99.000","-99.000","31.600","","22.900",""
"C0R260","2020-05-13 19:00:00","76.000","0.000","0.100","27.300","0.820","1003.500","","0.000","-99.000","-99.000","-99.000","33.300","","25.600",""
"C0U950","2020-05-13 19:00:00","1012.000","119.000","11.000","17.100","1.000","904.300","","0.500","-99.000","-99.000","-99.000","20.700","","15.600",""
"C0O860","2020-05-13 19:00:00","38.000","250.000","1.100","29.200","0.720","1007.500","","0.000","-99.000","-99.000","-99.000","33.100","","24.000",""
"C0R320","2020-05-13 19:00:00","7.000","64.000","11.500","26.700","0.660","1011.200","","0.000","20.100","80.000","","32.100","","25.700",""
"C0S980","2020-05-13 19:00:00","901.000","325.000","1.200","18.100","1.000","914.900","","3.500","-99.000","-99.000","-99.000","21.600","","18.100",""
"C0X110","2020-05-13 19:00:00","20.000","247.000","1.200","27.900","0.770","1010.300","","0.000","-99.000","-99.000","-99.000","30.700","","25.600",""
"C0V310","2020-05-13 19:00:00","46.000","287.000","0.800","28.300","0.580","1006.600","","0.000","-99.000","-99.000","-99.000","33.200","","24.900",""
"C0G620","2020-05-13 19:00:00","110.000","217.000","1.000","27.300","0.720","999.100","","0.000","-99.000","-99.000","-99.000","35.100","","22.200",""
"C0AD50","2020-05-13 19:00:00","84.000","77.000","5.300","25.700","0.800","1003.400","","0.000","12.600","81.000","","28.800","","22.600",""
"C0A9A0","2020-05-13 19:00:00","24.000","80.000","2.600","25.900","0.720","1011.100","","0.000","8.200","77.000","","28.300","","22.900",""
"C0O830","2020-05-13 19:00:00","127.000","185.000","1.000","27.700","0.710","998.500","","0.000","-99.000","-99.000","-99.000","34.000","","23.500",""
"C0S760","2020-05-13 19:00:00","1621.000","359.000","0.700","14.400","1.000","841.800","","0.000","-99.000","-99.000","-99.000","17.200","","14.200",""
"C0C490","2020-05-13 19:00:00","157.000","81.000","1.300","26.100","0.640","994.500","","0.000","-99.000","-99.000","-99.000","30.800","","22.000",""
"C0F970","2020-05-13 19:00:00","145.000","309.000","1.000","29.200","0.570","994.400","","0.000","-99.000","-99.000","-99.000","31.900","","23.100",""
"C0R440","2020-05-13 19:00:00","1679.000","84.000","3.900","15.000","1.000","836.100","","0.500","-99.000","-99.000","-99.000","17.200","","14.900",""
"C0M690","2020-05-13 19:00:00","33.000","351.000","1.100","27.100","0.760","1007.700","","0.000","-99.000","-99.000","-99.000","31.900","","23.200",""
"C0V690","2020-05-13 19:00:00","30.000","305.000","3.200","27.800","0.780","1009.700","","0.000","-99.000","-99.000","-99.000","29.000","","25.800",""
"C0Z210","2020-05-13 19:00:00","126.000","0.000","0.000","23.100","0.870","1002.700","","2.000","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0U770","2020-05-13 19:00:00","5.000","326.000","2.000","24.500","0.950","1015.200","","0.000","-99.000","-99.000","-99.000","28.200","","22.100",""
"C0Z080","2020-05-13 19:00:00","298.000","0.000","0.000","21.300","0.990","982.300","","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0G640","2020-05-13 19:00:00","17.000","5.000","1.300","26.300","0.790","1012.500","","0.000","-99.000","-99.000","-99.000","31.500","","21.800",""
"C0X200","2020-05-13 19:00:00","61.000","179.000","1.700","27.800","0.700","1005.400","","0.000","-99.000","-99.000","-99.000","31.800","","23.200",""
"C0U900","2020-05-13 19:00:00","63.000","229.000","0.600","23.200","0.970","1009.500","","0.000","-99.000","-99.000","-99.000","26.200","","21.000",""
"C0Z230","2020-05-13 19:00:00","31.000","322.000","0.300","25.500","0.690","1013.200","","0.000","-99.000","-99.000","-99.000","26.100","","22.600",""
"C0R770","2020-05-13 19:00:00","93.000","67.000","2.600","25.700","0.710","1002.500","","0.000","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0C540","2020-05-13 19:00:00","46.000","96.000","4.600","25.700","0.640","1007.000","","0.000","10.800","96.000","","31.100","","22.200",""
"C0G770","2020-05-13 19:00:00","15.000","11.000","1.300","27.600","0.750","1010.100","","0.000","-99.000","-99.000","-99.000","30.900","","23.900",""
"C0V670","2020-05-13 19:00:00","20.000","263.000","2.100","28.000","0.750","1010.100","","0.000","-99.000","-99.000","-99.000","30.700","","25.600",""
"C0R220","2020-05-13 19:00:00","23.000","254.000","1.400","27.700","1.000","1009.900","","0.000","-99.000","-99.000","-99.000","31.200","","25.600",""
"C0Z220","2020-05-13 19:00:00","589.000","0.000","0.000","20.400","0.990","951.600","","0.000","-99.000","-99.000","-99.000","24.400","","18.800",""
"C0D560","2020-05-13 19:00:00","147.000","43.000","1.300","26.600","0.630","995.600","","0.000","-99.000","-99.000","-99.000","32.000","","21.000",""
"C0I380","2020-05-13 19:00:00","258.000","0.000","0.000","24.400","0.990","982.400","","5.000","-99.000","-99.000","-99.000","31.900","","21.600",""
"C0Z020","2020-05-13 19:00:00","211.000","-99.000","-99.000","22.700","0.910","991.200","","0.000","-99.000","-99.000","-99.000","25.700","","20.900",""
"C0Z190","2020-05-13 19:00:00","62.000","267.000","0.400","24.600","0.960","1008.800","","0.000","-99.000","-99.000","-99.000","26.800","","22.900",""
"C0C710","2020-05-13 19:00:00","143.000","140.000","1.000","24.700","0.700","996.300","","0.000","-99.000","-99.000","-99.000","29.400","","19.800",""
"C0D360","2020-05-13 19:00:00","523.000","0.000","0.000","23.600","0.870","952.500","","0.000","-99.000","-99.000","-99.000","27.100","","18.400",""
"C0C680","2020-05-13 19:00:00","228.000","106.000","4.100","23.800","0.700","985.500","","0.000","10.500","95.000","","26.600","","20.900",""
"C0X140","2020-05-13 19:00:00","17.000","254.000","0.600","29.600","0.630","1010.000","","0.000","-99.000","-99.000","-99.000","33.000","","24.400",""
"C0V710","2020-05-13 19:00:00","34.000","310.000","1.000","28.100","0.720","1008.400","","0.000","-99.000","-99.000","-99.000","31.300","","26.300",""
"C0G840","2020-05-13 19:00:00","32.000","0.000","0.200","26.900","0.770","1007.700","","0.000","-99.000","-99.000","-99.000","32.400","","22.600",""
"C0S890","2020-05-13 19:00:00","238.000","351.000","1.100","23.400","0.810","991.800","","0.000","-99.000","-99.000","-99.000","27.600","","21.800",""
"C0T820","2020-05-13 19:00:00","550.000","0.000","0.000","21.800","0.750","957.900","","0.000","-99.000","-99.000","-99.000","27.100","","19.700",""
"C0F9I0","2020-05-13 19:00:00","194.000","346.000","1.400","26.600","0.760","989.600","","0.000","-99.000","-99.000","-99.000","30.400","","21.900",""
"C0C650","2020-05-13 19:00:00","208.000","67.000","1.400","23.600","0.720","988.700","","0.000","-99.000","-99.000","-99.000","27.000","","20.000",""
"C0R600","2020-05-13 19:00:00","766.000","282.000","1.400","22.600","0.980","928.000","","0.000","-99.000","-99.000","-99.000","25.400","","21.800",""
"C0Z320","2020-05-13 19:00:00","646.000","0.000","0.000","18.400","1.000","944.300","","1.500","-99.000","-99.000","-99.000","22.000","","18.400",""
"C0V210","2020-05-13 19:00:00","734.000","0.000","0.000","22.200","0.940","932.900","","10.000","-99.000","-99.000","-99.000","29.900","","18.200",""
"C0K240","2020-05-13 19:00:00","1132.000","319.000","1.400","20.000","0.990","892.900","","0.000","-99.000","-99.000","-99.000","26.900","","19.000",""
"C0M520","2020-05-13 19:00:00","15.000","16.000","1.900","27.300","0.700","1010.200","","0.000","-99.000","-99.000","-99.000","31.800","","22.900",""
"C0A530","2020-05-13 19:00:00","300.000","25.000","0.700","23.100","0.850","980.300","","0.000","-99.000","-99.000","-99.000","26.500","","19.500",""
"C0E820","2020-05-13 19:00:00","220.000","0.000","0.000","24.600","0.800","987.200","","0.500","-99.000","-99.000","-99.000","30.200","","19.400",""
"C0K450","2020-05-13 19:00:00","35.000","325.000","1.300","27.200","0.740","1007.600","","0.000","-99.000","-99.000","-99.000","32.500","","23.000",""
"C0G760","2020-05-13 19:00:00","53.000","312.000","0.800","27.800","0.800","1008.200","","0.000","-99.000","-99.000","-99.000","32.700","","22.900",""
"CM0120","2020-05-13 19:00:00","4.000","40.000","4.300","26.700","0.710","1011.800","","0.000","-99.000","-99.000","-99.000","30.000","","24.500",""
